,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
20628,26936,Bangunan infrasruktur,Posyandu Kenanga 5,-7.11122978,108.42047195,4.550999641418457,30020011,3207270017,31,2,Posyandu
20629,26937,Posyandu Dewi Arimbi,Posyandu Dewi Arimbi RT 04/01 Dsn Bojongsari,-7.68447468,108.6603999,4.550999641418457,30020011,3218070004,31,2,Posyandu
20630,26938,POSYANDU DAHLIA 3,RT 012 RW 003,-6.83122521,106.82605457,3.0,30020011,3202220010,31,2,Posyandu
20631,26939,Posyandu Melati B,Rumah Pak H.Salamun,-7.381869999999999,108.200675,1.2999999523162842,30020011,3278010005,31,2,Posyandu
20632,26940,POSYANDU MAWAR,KP. MANDALAHENING,-7.17467257,108.1065451,3.2160000801086426,30020011,3206260003,31,2,Posyandu
20633,26941,Posyandu Melati,lembaga kesehatan posyandu rw 01,-6.9193137,106.77479531,9.648000717163086,30020011,3202210002,31,2,Posyandu
20634,26942,Posyandu Dahlia,Posyandu Dahlia Rt01Rw03,-6.89157362,107.85801585,3.0,30020011,3211032003,31,2,Posyandu
20635,26943,posyandu melati 2,pelayanan kesehatan,-7.077570743858813,107.04570969566704,4.0,30020011,3203090008,31,2,Posyandu
20636,26944,POSYANDU,POSYANDU KAMBOJA BABAKANSEMEN,-7.4778648,108.19278721,3.2160000801086426,30020011,3206130002,31,2,Posyandu
20637,26945,Posyandu Dewi Shinta,Posyandu Dewi Shinta RT 01/07 Dsn Kalapatiga,-7.67932865,108.66840285,13.652999877929688,30020011,3218070004,31,2,Posyandu
20638,26946,POSYANDU,POSYANDU KP. GOROWONG,-7.47599853,108.17298454,4.2880001068115225,30020011,3206130002,31,2,Posyandu
20639,26947,Posyandu Nuri Rt03 Rw09,Depan Lapangan Futsal RW09,-6.27545698,107.0113459,3.0,30020011,3275041004,31,2,Posyandu
20640,26948,posyandu mawar 2 ( 20011 ),posyandu mawar 2 berada di kp.legok sirna,-7.096394025720656,108.07912040501832,4.0,30020011,3205310003,31,2,Posyandu
20641,26949,posyandu haluma rt02 rw 06,jl panunggal samping paud darulmutaalimin,-7.313153333333334,108.20991166666666,1.2999999523162842,30020011,3278080002,31,2,Posyandu
20642,26950,POSYANDU DEWI SHINTA,posyandu,-6.88482783,107.82968254,3.2160000801086426,30020011,3211032010,31,2,Posyandu
20643,26951,posyandu,posyandu dharmabakti,-6.74991138,107.11212789,4.550999641418457,30020011,3203180003,31,2,Posyandu
20644,26952,POSYANDU,MERANGKAP PUSKESMAS PEMBANTU DESA CIKARAG,-7.091004250059577,108.1006857007742,7.300000190734862,30020011,3205310005,31,2,Posyandu
20645,26953,Posyandu cempaka VIII,posyandu cempaka VIII di rt 01/10,-6.97574304,106.9190865,3.2160000801086426,30020011,3202150008,31,2,Posyandu
20646,26954,Posyandu Dewi Arum,Posyandu Dewi Arum RT 03/06 Dsn Karanggedang,-7.68204903,108.66675153,4.550999641418457,30020011,3218070004,31,2,Posyandu
20647,26955,Poyandu anggrek,Posyandu,-6.36181651,106.7332234,3.0,30020011,3276011007,31,2,Posyandu
20648,26956,posyandu cempaka VII,posyandu cempaka VII di rumah bp. sahidin,-6.504483333333333,108.14080833333334,5.199999809265137,30020011,3212041003,31,2,Posyandu
20649,26957,Pos Yandu JAYA,Kp. Sumur Kondang RT.01 RW.09,-7.10553165,107.97877259,3.2160000801086426,30020011,3205260002,31,2,Posyandu
20650,26958,POSYANDU CIULU 1,20011w,-7.51114339,108.65497612,3.2160000801086426,30020011,3207100021,31,2,Posyandu
20651,26959,posyandu,jln pitara siwagandu rt001/017,-6.407939703203738,106.80790076963603,4.0,30020011,3276020009,31,2,Posyandu
20652,26960,Posyandu,Posyandu dahlia rt 11 rw 04,-6.90907076,106.8899567,3.2160000801086426,30020011,3202200008,31,2,Posyandu
20653,26961,posyandu,posyandu melati,-6.72155417,108.55837333,3.0,30020011,3274040005,31,2,Posyandu
20654,26962,Pos Yandu melati VI,RT 016 RW 006,-6.32705894,107.44728741,3.0,30020011,3215090003,31,2,Posyandu
20655,26963,Posyandu Sukun,Posyandu RW 001,-6.33193745,108.32439078,4.550999641418457,30020011,3212150012,31,2,Posyandu
20656,26964,posyandu (20011),terletak di Pos Ronda Rw 02,-6.8923465680289295,106.77945971488953,3.0,30020011,3202210011,31,2,Posyandu
20657,26965,POSYANDU MELATI III,POSYANDU MELATI III di rumah bapak RT surtaman,-6.358937007700917,107.9556630179286,3.2160000801086426,30020011,3212210008,31,2,Posyandu
20658,26966,POSYANDU MAWAR,Belakang Apotek H Sutama,-6.39811098,108.14697499,4.550999641418457,30020011,3212180011,31,2,Posyandu
20659,26967,Posyandu Mekar Melati,Posyandu Blok Kliwon belakang kios Desa Salagedang,-6.79879922,108.32174585,3.2160000801086426,30020011,3210090017,31,2,Posyandu
20660,26968,posyandu,posyandu tulip 2,-6.02774897,107.24161601,3.0,30020011,3215180011,31,2,Posyandu
20661,26969,Posyandu Mekar Melati 2,Disamping Mushola Al-Mutaqin Desa Salagedang,-6.79278451,108.32010881,3.2160000801086426,30020011,3210090017,31,2,Posyandu
20662,26970,Posyandu,Posyandu Seroja,-6.838871666666668,107.27276666666668,1.399999976158142,30020011,3203160013,31,2,Posyandu
20663,26971,posyandu,bidang kesehatan,-7.117058166330184,107.6944450289011,5.300000190734863,30020011,3204060010,31,2,Posyandu
20664,26972,POSYANDU,MERANGKAP PUSKESMAS PEMBANTU DESA,-7.090908333333334,108.10079833333332,7.300000190734862,30020011,3205310005,31,2,Posyandu
20665,26973,POSYANDU KENANGA,samping mushola Al Huda,-6.39578434,108.1467732,4.550999641418457,30020011,3212180011,31,2,Posyandu
20666,26974,Posyandu Mawar 2,Posyandu Mawar 2 Dusun Dayeuh Landeuh,-7.12526849,108.35353463,3.2160000801086426,30020011,3207270015,31,2,Posyandu
20667,26975,POSYANDU UDANG,JALAN KERTASARI - LOSARANG,-6.358710299999999,108.17462067,3.0,30020011,3212180010,31,2,Posyandu
20668,26976,Posyandu,Posyandu Gradiol 20011,-6.817099999999999,107.25183,1.5,30020011,3203170011,31,2,Posyandu
20669,26977,posyandu,delima merah 2,-6.250859999999999,107.53031166666666,1.8999999761581416,30020011,3215082003,31,2,Posyandu
20670,26978,posyandu,posyandu sangkan mulya,-7.39458539,108.38751273,3.2160000801086426,30020011,3206150010,31,2,Posyandu
20671,26979,Posyandu,Posyandu aster I,-6.330266666666668,107.46497166666668,1.7999999523162842,30020011,3215060009,31,2,Posyandu
20672,26980,Posyandu Mutiara III,Kantor Desa Kiarasari,-6.43609901,107.88361435,3.0,30020011,3213160003,31,2,Posyandu
20673,26981,Posyandu cendrawasih,posyandu cendrawasih d rumah pa kosasih,-7.36718605,106.92471817,3.2160000801086426,30020011,3203010009,31,2,Posyandu
20674,26982,Posyandu Anggrek,Posyandu RW011 samping rumah Pak RW,-7.04562172,107.54251989,5.0,30020011,3204161005,31,2,Posyandu
20675,26983,Posyandu Buah Delima,Infrastruktur 2,-7.32441032,108.35551264,3.2160000801086426,30020011,3207210008,31,2,Posyandu
20676,26984,posyandu tulip rw 12,bangunan infrastruktur,-6.307558333333333,106.963335,2.5,30020011,3275020003,31,2,Posyandu
20677,26985,Posyandu Mekarmulya,Posyandu Mekarmulya,-7.349104999999999,108.52438833333332,7.199999809265138,30020011,3207160005,31,2,Posyandu
20678,26986,posyandu Kartini,rumah Nanih,-7.00172473,108.0206654,3.0,30020011,3205300004,31,2,Posyandu
20679,26987,POSYANDU MELATI VII,POSYANDU MELATI VII BLOK TEGAL MUNDU RT 015 RW 008,-6.470034999999998,108.41812833333331,1.600000023841858,30020011,3212100017,31,2,Posyandu
20680,26988,POSYANDU,POSYANDU SUTRA VII,-6.85730789,107.83915023,3.2160000801086426,30020011,3211040002,31,2,Posyandu
20681,26989,pos yandu,pos yandu anggrek merah,-6.2780233333333335,107.70557,2.200000047683716,30020011,3213220008,31,2,Posyandu
20682,26990,Posyandu Bougenvile 7,"Posyandu Bougenvil 7 terletak di Lingkungan Perum Pratama Permau, Dusun Odang I RT.010/RW.05",-6.263375900000001,107.57434771,3.2160000801086426,30020011,3215081004,31,2,Posyandu
20683,26991,POSYANDU MATAHARI 7,POSYANDU MATAHARI 7,-6.458548333333333,108.44833166666668,2.0,30020011,3212100014,31,2,Posyandu
20684,28171,Posyandu Flamboyan 3,Posyandu RT 002 RW 006 Rumah Bu RT 002,-6.64873855,107.35021894,3.2160000801086426,30020011,3214030005,31,2,Posyandu
20685,28172,Posyandu,Posyandu melati 5 RW 005,-7.142376666666666,107.70127333333332,1.8999999761581416,30020011,3204060003,31,2,Posyandu
20686,28173,Posyandu,Posyandu Arjuna Desa Cisetu,-6.79006576,108.33002163,3.2160000801086426,30020011,3210100013,31,2,Posyandu
20687,28174,POSYANDU,POSYANDU TERATE 2 DESA CADANGPINGGAN,-6.56422888,108.35166449,3.0,30020011,3212081006,31,2,Posyandu
20688,28175,posyandu (20011),terletak di lingkungan Rt 01/03,-6.89453125,106.77835386,3.0,30020011,3202210011,31,2,Posyandu
20689,28176,posyandu,pelamboyan 2,-6.666838333333334,108.053475,2.5,30020011,3211130009,31,2,Posyandu
20690,28177,POSYANDU,POSYANDU MELATI VIII BLOK TEGAL MUNDU RT 016A RW 008,-6.47024,108.415465,1.5,30020011,3212100017,31,2,Posyandu
20691,28178,POSYANDU IWUNG,RT 001 RW 008,-7.55744989,107.85500437,3.0,30020011,3205090005,31,2,Posyandu
20692,28179,Posyandu mutiara III,Dekat Rumah Bpk.Rt entot,-6.43427215,107.86860122,3.0,30020011,3213160003,31,2,Posyandu
20693,28180,Posyandu,Psyandu Aster 4,-6.32014446,107.45445083,3.2160000801086426,30020011,3215060009,31,2,Posyandu
20694,28181,Posyandu Kenanga 2 Desa Puseurjaya,rt20 rw2,-6.337684599999999,107.29512964,3.0,30020011,3215031004,31,2,Posyandu
20695,28182,Posyandu Melati Putih,Rumah pak Kastubi,-6.65140088,108.52072256,3.2160000801086426,30020011,3209171013,31,2,Posyandu
20696,28183,POSYANDU,Rumah Bapak RT Casma,-6.390727576429236,107.91939385235308,3.0,30020011,3212210001,31,2,Posyandu
20697,28184,Posyandu Anggrek,di belakang rumah Eti kusmiati rt.03 rw.01,-6.864505099999999,107.23744231,3.2160000801086426,30020011,3203160007,31,2,Posyandu
20698,28185,posyandu Melati 1,Rt 001 Rw 001,-6.44001735,107.50376731,3.2160000801086426,30020011,3214112009,31,2,Posyandu
20699,28186,Posyandu Nusa Indah,dekat pertigaan jembatan pajambon,-6.73546594,108.31313644,3.2160000801086426,30020011,3210130006,31,2,Posyandu
20700,28187,POSYANDU,POSYANDU BUDI ASIH BLOK BANTAR DESA TERSANA,-6.55007852,108.33639044,3.2160000801086426,30020011,3212081005,31,2,Posyandu
20701,28188,Pos Yandu Melati III,Rt 006 Rw 002,-6.33357632,107.43305256,3.0,30020011,3215090003,31,2,Posyandu
20702,28189,posyandu buah tomat,posyandu buah tomat di rumah bpk maksodin,-7.03795824,106.59743393,9.648000717163086,30020011,3202111004,31,2,Posyandu
20703,28190,P0SYANDU MELATI,DESA RANJENG RT 002 RW 001,-6.421273922455722,108.1360216098658,2.0,30020011,3212180001,31,2,Posyandu
20704,28191,Posyandu,Posyandu Soka 2,-6.439716666666667,108.242745,2.5,30020011,3212050005,31,2,Posyandu
20705,28192,posyandu ikan mas 1,posyandu ikan mas 1 dekat desa,-6.741550000000001,107.75393333333336,2.0,30020011,3213030004,31,2,Posyandu
20706,28193,Posyandu Kenanga,Gedung Madrasah Nurul Huda,-7.37149333,108.21493789,4.550999641418457,30020011,3278010010,31,2,Posyandu
20707,28194,POSYANDU FLAMBOYAN,dirumah Ibu Casinih,-6.39689584,108.14889679,4.550999641418457,30020011,3212180011,31,2,Posyandu
20708,28195,POSYANDU,CEMPAKA 4,-7.0770876947790375,107.7943579852581,4.0,30020011,3204080002,31,2,Posyandu
20709,28196,POSYANDU MELATI I,di rumah Ibu Suteni,-6.73286797,108.43480419,3.2160000801086426,30020011,3209141010,31,2,Posyandu
20710,28197,POSYANDU MEKARASIH,DEKAT RUMAH PK IDIK,-7.282533333333332,107.89262666666669,1.7999999523162842,30020011,3205140011,31,2,Posyandu
20711,28198,Posyandu,Flamboyan 2,-6.9101083333333335,108.72081166666666,3.299999952316284,30020011,3209021001,31,2,Posyandu
20712,28199,POSYANDU TANJUNG 1,RT 004 RW 002 DUSUN TEGALLUHUR,-6.306334147229791,107.26754003204404,4.0,30020011,3215031008,31,2,Posyandu
20713,28200,POSYANDU MELATI,Samping rumah Bpk H Sutama,-6.397582637148791,108.14803976565598,4.550999641418457,30020011,3212180011,31,2,Posyandu
20714,28201,Posyandu Mawar,Dekat Balai Dusun,-7.24357336,108.42994277,3.2160000801086426,30020011,3207200004,31,2,Posyandu
